user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
1272	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia intestinalis	GCF_040096185.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia intestinalis	97.62	0.598	GCF_040096185.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia intestinalis	97.62	0.598	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	28.81	11	N/A	N/A
1273	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (5.6%)
1274	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (0.7%)
1275	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (9.0%)
1276	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (8.1%)
1277	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (7.7%)
1278	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (5.3%)
1279	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (2.2%)
128	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (9.2%)
1280	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (3.7%)
1281	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (4.5%)
1282	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (0.8%)
1283	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (4.4%)
1284	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
1285	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (4.1%)
1286	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (0.8%)
1287	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (6.3%)
1288	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio_A;s__Butyrivibrio_A crossota	GCF_025148445.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio_A;s__Butyrivibrio_A crossota	98.85	0.63	GCF_025148445.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio_A;s__Butyrivibrio_A crossota	98.85	0.63	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	23.13	11	N/A	N/A
1289	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (3.3%)
129	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	14.42	11	0.95555	Genome has more than 10.0% of markers with multiple hits
1290	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (6.6%)
1291	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Merdimonas;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Merdimonas;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	22.72	11	0.92446	N/A
1292	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_000435555.1, s__Vescimonas sp000435555, 95.0, 95.98, 0.487; GCA_002438575.1, s__Vescimonas sp002438575, 95.0, 93.35, 0.385; GCA_900545495.1, s__Vescimonas sp900545495, 95.0, 90.73, 0.268; GCA_934591815.1, s__Vescimonas sp934591815, 95.0, 89.93, 0.259; GCA_003487665.1, s__Vescimonas sp003487665, 95.0, 89.26, 0.257; GCA_934623575.1, s__Vescimonas sp934623575, 95.0, 89.15, 0.334; GCA_900545585.1, s__Vescimonas sp900545585, 95.0, 88.81, 0.247; GCA_934590325.1, s__Vescimonas sp934590325, 95.0, 88.79, 0.328; GCA_900550585.1, s__Vescimonas sp900550585, 95.0, 88.74, 0.258; GCA_900551355.1, s__Vescimonas sp900551355, 95.0, 88.28, 0.202; GCA_900547745.1, s__Vescimonas sp900547745, 95.0, 88.23, 0.251; GCA_934591745.1, s__Vescimonas sp934591745, 95.0, 88.02, 0.239; GCA_934589835.1, s__Vescimonas sp934589835, 95.0, 88.02, 0.188; GCA_963632705.1, s__Vescimonas sp963632705, 95.0, 87.97, 0.27; GCA_963628195.1, s__Vescimonas sp963628195, 95.0, 87.67, 0.296; GCA_945878665.1, s__Vescimonas sp945878665, 95.0, 87.47, 0.205; GCA_900554275.1, s__Vescimonas sp900554275, 95.0, 87.24, 0.21; GCA_900551995.1, s__Vescimonas sp900551995, 95.0, 86.11, 0.226	13.74	11	0.97956	N/A
1293	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-411;s__CAG-411 sp000437275	GCA_000437275.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-411;s__CAG-411 sp000437275	99.9	0.804	GCA_000437275.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-411;s__CAG-411 sp000437275	99.9	0.804	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-411;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_902786205.1, s__CAG-411 sp902786205, 95.0, 89.58, 0.336	38.9	11	N/A	N/A
1294	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__	N/A	N/A	N/A	N/A	N/A	GCF_000156655.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella biformis	94.14	0.719	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_009696075.1, s__Holdemanella porci, 95.0, 93.73, 0.679; GCF_014306155.1, s__Holdemanella hominis, 95.87, 93.7, 0.736; GCF_024460475.1, s__Holdemanella sp900556915, 95.94, 93.51, 0.728; GCA_003436425.1, s__Holdemanella sp003436425, 95.0, 92.43, 0.674; GCF_934772795.1, s__Holdemanella sp934772795, 95.18, 91.62, 0.65; GCA_938036765.1, s__Holdemanella sp900547815, 95.0, 91.56, 0.632; GCF_934754935.1, s__Holdemanella sp934754935, 95.0, 91.52, 0.692; GCF_900754615.1, s__Holdemanella sp900754615, 95.0, 89.43, 0.598; GCF_003458715.1, s__Holdemanella sp003458715, 95.0, 89.31, 0.623	14.69	11	0.99963	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
1295	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (3.6%)
1296	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (8.6%)
1297	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (1.2%)
1298	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (0.8%)
1299	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__UBA6448;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__UBA6448;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	16.9	11	0.93205	N/A
13	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (1.6%)
130	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hominisplanchenecus;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hominisplanchenecus;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	18.76	11	0.91701	N/A
1300	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (9.7%)
1301	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Faecalibacillus;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Faecalibacillus;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_003024685.1, s__Faecalibacillus intestinalis, 95.0, 94.03, 0.55; GCF_003024675.1, s__Faecalibacillus faecis, 95.0, 94.02, 0.531; GCA_958421935.1, s__Faecalibacillus sp900544435, 95.0, 91.55, 0.468; GCA_030540195.1, s__Faecalibacillus sp030540195, 95.0, 91.26, 0.471; GCA_963618275.1, s__Faecalibacillus sp963618275, 95.0, 90.57, 0.468	17.1	11	0.99052	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
1302	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (4.6%)
1303	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	31.75	11	0.84211	Genome has more than 16.7% of markers with multiple hits
1304	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (3.3%)
1305	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (6.8%)
1306	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
1307	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (5.5%)
1308	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__	N/A	N/A	N/A	N/A	N/A	GCA_000980705.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C sp000980705	95.77	0.335	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_000468015.1, s__Ruminococcus_C callidus, 95.0, 87.86, 0.211; GCA_963590855.1, s__Ruminococcus_C sp963590855, 95.0, 87.0, 0.221; GCA_934463425.1, s__Ruminococcus_C sp934463425, 95.0, 86.42, 0.191	14.75	11	0.99851	N/A
1309	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (4.8%)
131	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__	N/A	N/A	N/A	N/A	N/A	GCF_025567495.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola aceti	97.78	0.46	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_934435205.1, s__Hominimerdicola sp934435205, 95.0, 95.24, 0.436; GCA_937898375.1, s__Hominimerdicola sp937898375, 95.0, 91.57, 0.336; GCF_900539095.1, s__Hominimerdicola sp900539095, 95.0, 90.33, 0.34	16.1	11	1.0	Genome has more than 19.2% of markers with multiple hits
1310	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (5.8%)
1311	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (3.0%)
1312	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (5.4%)
1313	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (4.9%)
1314	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (3.2%)
1315	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	17.41	11	0.84383	N/A
1316	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
1317	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (2.4%)
1318	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (0.8%)
1319	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__	N/A	N/A	N/A	N/A	N/A	GCA_025757845.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp900539945	93.59	0.542	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_902463905.1, s__Faecalibacterium sp902463905, 95.0, 91.16, 0.461; GCF_002549775.1, s__Faecalibacterium prausnitzii_F, 95.0, 89.06, 0.431; GCA_934525845.1, s__Faecalibacterium sp934525845, 95.0, 87.46, 0.34; GCA_963615785.1, s__Faecalibacterium sp963615785, 95.0, 86.93, 0.358; GCA_934525735.1, s__Faecalibacterium sp934525735, 95.0, 86.5, 0.318; GCF_036632915.2, s__Faecalibacterium taiwanense, 95.0, 86.41, 0.339; GCA_900765105.1, s__Faecalibacterium sp900765105, 95.0, 86.35, 0.331; GCA_934561485.1, s__Faecalibacterium sp934561485, 95.0, 86.22, 0.315; GCA_963646665.1, s__Faecalibacterium sp963646665, 95.0, 86.21, 0.328; GCF_010509575.1, s__Faecalibacterium duncaniae, 95.0, 86.15, 0.232; GCA_934511465.1, s__Faecalibacterium sp934511465, 95.0, 85.96, 0.292; GCF_023347535.1, s__Faecalibacterium wellingii, 95.0, 85.92, 0.324; GCA_963656875.1, s__Faecalibacterium sp963656875, 95.0, 85.77, 0.315; GCA_934525325.1, s__Faecalibacterium sp934525325, 95.0, 85.75, 0.229; GCF_040096515.1, s__Faecalibacterium tardum, 95.0, 85.69, 0.292; GCA_934513205.1, s__Faecalibacterium sp934513205, 95.0, 85.53, 0.281; GCA_934561555.1, s__Faecalibacterium sp934561555, 95.0, 85.53, 0.28; GCF_023347295.1, s__Faecalibacterium sp003449675, 95.0, 85.51, 0.324; GCF_003324185.1, s__Faecalibacterium prausnitzii, 95.0, 85.5, 0.319; GCA_934532365.1, s__Faecalibacterium sp934532365, 95.0, 85.49, 0.27; GCA_934501115.1, s__Faecalibacterium sp934501115, 95.0, 85.46, 0.278; GCA_934518555.1, s__Faecalibacterium sp934518555, 95.0, 85.37, 0.311; GCA_934524985.1, s__Faecalibacterium sp934524985, 95.0, 85.34, 0.283; GCA_934512105.1, s__Faecalibacterium sp934512105, 95.0, 85.26, 0.26; GCA_934540955.1, s__Faecalibacterium sp934540955, 95.0, 85.14, 0.271; GCA_934503275.1, s__Faecalibacterium sp934503275, 95.0, 85.12, 0.297; GCA_934561115.1, s__Faecalibacterium sp934561115, 95.0, 85.12, 0.235; GCA_900772565.1, s__Faecalibacterium sp900772565, 95.0, 84.92, 0.296; GCA_934539245.1, s__Faecalibacterium sp934539245, 95.0, 84.92, 0.28; GCA_934525405.1, s__Faecalibacterium sp934525405, 95.0, 84.89, 0.253; GCF_040096575.1, s__Faecalibacterium intestinale, 95.0, 84.86, 0.316; GCA_934553285.1, s__Faecalibacterium sp934553285, 95.0, 84.77, 0.281; GCA_902463235.1, s__Faecalibacterium sp902463235, 95.0, 84.75, 0.199; GCA_905215595.1, s__Faecalibacterium sp905215595, 95.0, 84.71, 0.271; GCA_934526125.1, s__Faecalibacterium sp934526125, 95.0, 84.57, 0.184; GCF_003287455.1, s__Faecalibacterium hattorii, 95.0, 84.55, 0.192; GCA_963654645.1, s__Faecalibacterium sp963654645, 95.0, 84.52, 0.22; GCF_019967995.1, s__Faecalibacterium prausnitzii_E, 95.0, 84.42, 0.225; GCA_900765705.1, s__Faecalibacterium sp900765705, 95.0, 84.2, 0.227; GCA_934547065.1, s__Faecalibacterium sp934547065, 95.0, 84.07, 0.16; GCF_003287495.1, s__Faecalibacterium prausnitzii_I, 95.0, 83.99, 0.195; GCA_934514285.1, s__Faecalibacterium sp934514285, 95.0, 83.93, 0.184; GCA_004558805.1, s__Faecalibacterium prausnitzii_M, 95.0, 83.92, 0.245; GCA_900551435.1, s__Faecalibacterium sp900551435, 95.0, 83.89, 0.164; GCA_014858325.1, s__Faecalibacterium sp014858325, 95.0, 83.73, 0.161; GCF_023347275.1, s__Faecalibacterium butyricigenerans, 95.0, 83.42, 0.164; GCF_020687245.1, s__Faecalibacterium longum, 95.36, 83.04, 0.19	11.18	11	0.99784	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
132	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	29.23	11	0.80307	Genome has more than 30.0% of markers with multiple hits
1320	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (5.8%)
1322	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp000434995	GCA_000434995.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp000434995	98.53	0.642	GCA_000434995.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp000434995	98.53	0.642	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_963661525.1, s__Eubacterium_R sp963661525, 95.0, 94.56, 0.475; GCA_000436835.1, s__Eubacterium_R sp000436835, 95.0, 83.36, 0.306; GCA_945874765.1, s__Eubacterium_R sp945874765, 95.0, 82.18, 0.29; GCA_900540235.1, s__Eubacterium_R sp900540235, 95.0, 81.49, 0.212; GCA_963657005.1, s__Eubacterium_R sp963657005, 95.0, 80.58, 0.19	44.58	11	N/A	Genome has more than 16.7% of markers with multiple hits
1323	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900552675	GCA_900552675.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900552675	97.29	0.914	GCA_900552675.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900552675	97.29	0.914	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_934230965.1, s__Prevotella sp934230965, 95.0, 91.55, 0.684	24.7	11	N/A	N/A
1324	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (3.0%)
1325	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (4.8%)
1326	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
1327	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (5.0%)
1328	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (9.8%)
1329	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
133	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__PeH17;s__PeH17 sp000435055	GCA_000435055.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__PeH17;s__PeH17 sp000435055	98.6	0.961	GCA_000435055.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__PeH17;s__PeH17 sp000435055	98.6	0.961	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__PeH17;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_937894955.1, s__PeH17 sp937894955, 95.0, 94.32, 0.858	15.49	11	N/A	Genome has more than 72.5% of markers with multiple hits
