user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
114391	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (1.7%)
114392	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (1.7%)
114393	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
114394	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (0.5%)
114395	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (0.8%)
114399	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
114401	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
114402	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp018367075	GCA_018367075.1	95.49	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp018367075	95.5	0.713	GCF_039752985.1	95.0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella aerofaciens_BT	95.18	0.697	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	taxonomic classification defined by topology and ANI	N/A	GCA_958421035.1, s__Collinsella sp958421035, 95.0, 95.0, 0.672; GCA_008671135.1, s__Collinsella aerofaciens_J, 95.0, 94.91, 0.712; GCA_037277825.1, s__Collinsella sp037277825, 95.42, 94.83, 0.645; GCA_902464575.1, s__Collinsella sp902464575, 95.0, 94.81, 0.71; GCF_040910325.1, s__Collinsella aerofaciens_BL, 95.12, 94.8, 0.698; GCF_028209885.1, s__Collinsella aerofaciens_BA, 95.23, 94.79, 0.693; GCA_947001545.1, s__Collinsella sp947001545, 95.11, 94.77, 0.675; GCA_902491615.1, s__Collinsella sp902491615, 95.07, 94.69, 0.712; GCA_037320555.1, s__Collinsella sp037320555, 95.0, 94.69, 0.633; GCF_902501475.1, s__Collinsella aerofaciens_AL, 95.17, 94.58, 0.71; GCA_036312785.1, s__Collinsella sp036312785, 95.14, 94.58, 0.707; GCF_040915545.1, s__Collinsella aerofaciens_BE, 95.13, 94.58, 0.704; GCA_928722055.1, s__Collinsella sp928722055, 95.18, 94.58, 0.698; GCA_900541235.1, s__Collinsella sp900541235, 95.0, 94.58, 0.697; GCA_036301285.1, s__Collinsella aerofaciens_BS, 95.07, 94.58, 0.696; GCA_959021215.1, s__Collinsella sp959021215, 95.18, 94.52, 0.689; GCA_902489965.1, s__Collinsella sp902489965, 95.0, 94.51, 0.682; GCA_958429225.1, s__Collinsella sp958429225, 95.0, 94.5, 0.67; GCF_015555045.1, s__Collinsella aerofaciens_W, 95.0, 94.47, 0.71; GCA_018376265.1, s__Collinsella sp018376265, 95.01, 94.47, 0.702; GCA_036312985.1, s__Collinsella sp036312985, 95.22, 94.47, 0.701; GCA_959028445.1, s__Collinsella sp959028445, 95.0, 94.47, 0.699; GCA_902493515.1, s__Collinsella sp902493515, 95.11, 94.47, 0.681; GCA_008668235.1, s__Collinsella aerofaciens_K, 95.0, 94.47, 0.678; GCA_900762015.1, s__Collinsella sp900762015, 95.0, 94.41, 0.605; GCA_958421275.1, s__Collinsella sp958421275, 95.1, 94.39, 0.698; GCA_902496335.1, s__Collinsella sp902496335, 95.34, 94.39, 0.688; GCA_905205145.1, s__Collinsella sp905205145, 95.0, 94.39, 0.661; GCF_040092335.1, s__Collinsella sp040092335, 95.22, 94.38, 0.708; GCA_902495525.1, s__Collinsella sp902495525, 95.0, 94.38, 0.666; GCF_040920445.1, s__Collinsella aerofaciens_BH, 95.02, 94.37, 0.697; GCA_958413895.1, s__Collinsella sp958413895, 95.11, 94.36, 0.708; GCA_938005465.1, s__Collinsella sp938005465, 95.0, 94.36, 0.708; GCF_015560135.1, s__Collinsella aerofaciens_AN, 95.32, 94.36, 0.7; GCF_018785245.1, s__Collinsella aerofaciens_AD, 95.01, 94.36, 0.699; GCA_900541725.1, s__Collinsella sp900541725, 95.0, 94.36, 0.697; GCA_902494535.1, s__Collinsella sp902494535, 95.0, 94.36, 0.696; GCA_900759335.1, s__Collinsella sp900759335, 95.0, 94.36, 0.658; GCA_902493535.1, s__Collinsella sp902493535, 95.0, 94.35, 0.553; GCA_900547835.1, s__Collinsella sp900547835, 95.0, 94.27, 0.634; GCA_900541135.1, s__Collinsella sp900541135, 95.0, 94.25, 0.693; GCA_036298675.1, s__Collinsella sp036298675, 95.0, 94.25, 0.692; GCA_019414325.1, s__Collinsella sp019414325, 95.0, 94.25, 0.679; GCA_902491765.1, s__Collinsella sp902491765, 95.13, 94.24, 0.706; GCF_039758915.1, s__Collinsella sp900552155, 95.02, 94.24, 0.703; GCA_014871655.1, s__Collinsella sp014871655, 95.0, 94.24, 0.697; GCA_958427145.1, s__Collinsella sp958427145, 95.0, 94.24, 0.692; GCA_905212545.1, s__Collinsella sp905212545, 95.14, 94.24, 0.69; GCA_900541035.1, s__Collinsella sp900541035, 95.0, 94.24, 0.687; GCA_031294825.1, s__Collinsella sp031294825, 95.0, 94.24, 0.683; GCA_905204365.1, s__Collinsella sp905204365, 95.06, 94.24, 0.654; GCA_036550475.1, s__Collinsella sp036550475, 95.29, 94.23, 0.691; GCA_018378775.1, s__Collinsella sp018378775, 95.0, 94.2, 0.673; GCA_900547025.1, s__Collinsella sp900547025, 95.0, 94.18, 0.611; GCA_937997605.1, s__Collinsella sp937997605, 95.2, 94.15, 0.626; GCA_905211535.1, s__Collinsella sp905211535, 95.0, 94.13, 0.687; GCA_900542555.1, s__Collinsella sp900542555, 95.0, 94.13, 0.683; GCA_902468085.1, s__Collinsella sp902468085, 95.05, 94.12, 0.697; GCA_958432255.1, s__Collinsella sp958432255, 95.34, 94.12, 0.693; GCA_959019945.1, s__Collinsella sp959019945, 95.0, 94.12, 0.689; GCA_902493855.1, s__Collinsella sp902493855, 95.0, 94.12, 0.687; GCA_036301625.1, s__Collinsella sp036301625, 95.11, 94.12, 0.68; GCA_900552385.1, s__Collinsella sp900552385, 95.03, 94.12, 0.664; GCA_902470905.1, s__Collinsella sp902470905, 95.0, 94.02, 0.669; GCA_900544465.1, s__Collinsella sp900544465, 95.0, 94.01, 0.597; GCA_902464565.1, s__Collinsella sp902464565, 95.0, 93.99, 0.693; GCA_959599095.1, s__Collinsella sp959599095, 95.0, 93.99, 0.693; GCF_039758815.1, s__Collinsella aerofaciens_BP, 95.0, 93.99, 0.693; GCA_900761805.1, s__Collinsella sp900761805, 95.1, 93.99, 0.684; GCA_902478875.1, s__Collinsella sp902478875, 95.0, 93.99, 0.621; GCA_905215005.1, s__Collinsella sp905215005, 95.18, 93.99, 0.597; GCA_905215835.1, s__Collinsella sp905215835, 95.18, 93.98, 0.619; GCA_934865005.1, s__Collinsella sp934865005, 95.26, 93.95, 0.614; GCA_900758885.1, s__Collinsella sp900758885, 95.0, 93.94, 0.659; GCA_900551975.1, s__Collinsella sp900551975, 95.11, 93.91, 0.546; GCA_019413955.1, s__Collinsella sp019413955, 95.0, 93.9, 0.659; GCA_900554495.1, s__Collinsella sp900554495, 95.0, 93.9, 0.622; GCA_900549215.1, s__Collinsella sp900549215, 95.03, 93.9, 0.602; GCA_900547505.1, s__Collinsella sp900547505, 95.0, 93.89, 0.577; GCA_019419505.1, s__Collinsella sp019419505, 95.0, 93.88, 0.688; GCA_900545615.1, s__Collinsella sp900545615, 95.0, 93.87, 0.658; GCA_905210085.1, s__Collinsella sp905210085, 95.0, 93.87, 0.65; GCA_900540905.1, s__Collinsella sp900540905, 95.0, 93.86, 0.69; GCF_003462685.1, s__Collinsella sp003462685, 95.0, 93.86, 0.69; GCA_900540985.1, s__Collinsella sp900540985, 95.0, 93.86, 0.683; GCA_938033385.1, s__Collinsella sp938033385, 95.1, 93.86, 0.615; GCA_900554645.1, s__Collinsella sp900554645, 95.0, 93.86, 0.524; GCA_900761085.1, s__Collinsella sp900761085, 95.0, 93.83, 0.609; GCA_958349325.1, s__Collinsella sp958349325, 95.0, 93.83, 0.551; GCA_900766165.1, s__Collinsella sp900766165, 95.0, 93.78, 0.619; GCA_902489945.1, s__Collinsella sp902489945, 95.0, 93.77, 0.663; GCA_902495985.1, s__Collinsella sp902495985, 95.09, 93.75, 0.563; GCA_902494135.1, s__Collinsella sp902494135, 95.0, 93.6, 0.513; GCA_902475445.1, s__Collinsella sp902475445, 95.0, 93.57, 0.63; GCA_902470835.1, s__Collinsella sp902470835, 95.0, 93.54, 0.651; GCA_902489855.1, s__Collinsella sp902489855, 95.0, 93.37, 0.605; GCA_900754385.1, s__Collinsella sp900754385, 95.0, 93.28, 0.533; GCA_934675795.1, s__Collinsella sp934675795, 95.0, 93.07, 0.603	26.69	11	N/A	N/A
114404	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (1.6%)
114405	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
114406	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
114407	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A faecis	GCF_020554845.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A faecis	98.03	0.932	GCF_020554845.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A faecis	98.03	0.932	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_020537505.1, s__Blautia_A sp905206915, 95.0, 87.43, 0.468; GCF_934371575.1, s__Blautia_A sp934371575, 95.0, 86.93, 0.402; GCA_934394545.1, s__Blautia_A sp934394545, 95.0, 84.99, 0.295; GCA_934408705.1, s__Blautia_A sp934408705, 95.0, 84.18, 0.288; GCA_963651655.1, s__Blautia_A sp963651655, 95.0, 83.82, 0.161; GCF_025566865.1, s__Blautia_A acetigignens, 95.0, 83.33, 0.226; GCA_029101305.1, s__Blautia_A sp029101305, 95.0, 83.14, 0.246; GCA_934364795.1, s__Blautia_A sp934364795, 95.0, 81.69, 0.159	40.23	11	N/A	N/A
114408	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
114410	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	GCF_027667425.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	97.87	0.905	GCF_027667425.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	97.87	0.905	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_963596755.1, s__Fusicatenibacter sp963596755, 95.0, 89.32, 0.61; GCA_900772675.1, s__Fusicatenibacter sp900772675, 95.0, 88.42, 0.453; GCA_963661155.1, s__Fusicatenibacter massiliensis_A, 95.0, 88.38, 0.567	17.04	11	N/A	N/A
114418	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (0.4%)
114419	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcoides;s__Ruminococcoides intestinale	GCF_040096305.1	95.12	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcoides;s__Ruminococcoides intestinale	97.93	0.699	GCF_040096305.1	95.12	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcoides;s__Ruminococcoides intestinale	97.93	0.699	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcoides;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_002834225.1, s__Ruminococcoides bromii, 95.0, 95.04, 0.666; GCA_905215855.1, s__Ruminococcoides sp905215855, 95.0, 94.69, 0.652; GCA_902771755.1, s__Ruminococcoides sp902771755, 95.0, 92.69, 0.569; GCA_902766775.1, s__Ruminococcoides sp902766775, 95.0, 90.96, 0.544	67.37	11	N/A	N/A
114420	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_027667425.1, s__Fusicatenibacter saccharivorans, 95.0, 97.57, 0.491; GCA_900772675.1, s__Fusicatenibacter sp900772675, 95.0, 87.9, 0.187; GCA_963596755.1, s__Fusicatenibacter sp963596755, 95.0, 86.91, 0.315; GCA_963661155.1, s__Fusicatenibacter massiliensis_A, 95.0, 86.73, 0.291	17.99	11	0.99308	N/A
114421	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (4.3%)
114422	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (0.8%)
114423	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (2.2%)
114424	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (4.9%)
114427	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (0.3%)
114431	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
114432	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
114433	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (0.8%)
114434	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	GCF_027667425.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	98.7	0.67	GCF_027667425.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	98.7	0.67	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_963596755.1, s__Fusicatenibacter sp963596755, 95.0, 88.93, 0.465; GCA_963661155.1, s__Fusicatenibacter massiliensis_A, 95.0, 88.29, 0.448; GCA_900772675.1, s__Fusicatenibacter sp900772675, 95.0, 86.16, 0.266	28.04	11	N/A	N/A
114435	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis	GCF_900167555.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis	97.83	0.922	GCF_900167555.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis	97.83	0.922	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_018784445.1, s__Gemmiger sp900540775, 95.0, 86.97, 0.497; GCA_025757985.1, s__Gemmiger sp900540595, 95.0, 86.8, 0.475; GCA_934502625.1, s__Gemmiger sp934502625, 95.0, 86.7, 0.358; GCF_024462815.1, s__Gemmiger sp900554145, 95.0, 84.89, 0.394; GCA_004554775.1, s__Gemmiger variabilis_B, 95.0, 82.7, 0.175	27.44	11	N/A	N/A
114436	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (3.2%)
114439	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (6.5%)
114442	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (2.8%)
114444	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
114448	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
114449	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (5.8%)
114451	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	GCF_027667425.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	98.52	0.64	GCF_027667425.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	98.52	0.64	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_963596755.1, s__Fusicatenibacter sp963596755, 95.0, 88.52, 0.465; GCA_963661155.1, s__Fusicatenibacter massiliensis_A, 95.0, 87.16, 0.397; GCA_900772675.1, s__Fusicatenibacter sp900772675, 95.0, 86.37, 0.254	27.96	11	N/A	N/A
114452	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (2.4%)
114453	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis	GCA_004000625.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis	98.68	0.737	GCA_004000625.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis	98.68	0.737	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_963626055.1, s__Gemmiger sp963626055, 95.0, 93.45, 0.602	65.27	11	N/A	Genome has more than 13.3% of markers with multiple hits
114454	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (0.8%)
114456	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (3.4%)
114457	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium duncaniae	GCF_010509575.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium duncaniae	97.68	0.946	GCF_010509575.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium duncaniae	97.68	0.946	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_937915335.1, s__Faecalibacterium sp937915335, 95.0, 88.83, 0.488; GCA_963612415.1, s__Faecalibacterium sp963612415, 95.0, 87.91, 0.378; GCA_934526125.1, s__Faecalibacterium sp934526125, 95.0, 87.09, 0.417; GCF_019967995.1, s__Faecalibacterium prausnitzii_E, 95.0, 86.94, 0.398; GCF_003287455.1, s__Faecalibacterium hattorii, 95.0, 86.49, 0.389; GCA_934547065.1, s__Faecalibacterium sp934547065, 95.0, 86.11, 0.315; GCF_003287495.1, s__Faecalibacterium prausnitzii_I, 95.0, 85.84, 0.253; GCF_040096575.1, s__Faecalibacterium intestinale, 95.0, 85.55, 0.219; GCA_934503275.1, s__Faecalibacterium sp934503275, 95.0, 85.47, 0.202; GCF_003324185.1, s__Faecalibacterium prausnitzii, 95.0, 85.42, 0.209; GCF_020687245.1, s__Faecalibacterium longum, 95.36, 85.4, 0.214; GCF_023347535.1, s__Faecalibacterium wellingii, 95.0, 85.39, 0.249; GCA_934525845.1, s__Faecalibacterium sp934525845, 95.0, 85.39, 0.214; GCF_023347275.1, s__Faecalibacterium butyricigenerans, 95.0, 85.34, 0.202; GCF_023347295.1, s__Faecalibacterium sp003449675, 95.0, 85.32, 0.226; GCA_934512105.1, s__Faecalibacterium sp934512105, 95.0, 85.23, 0.16; GCA_934561485.1, s__Faecalibacterium sp934561485, 95.0, 85.21, 0.21; GCA_900772565.1, s__Faecalibacterium sp900772565, 95.0, 85.16, 0.205; GCF_002549775.1, s__Faecalibacterium prausnitzii_F, 95.0, 85.14, 0.244; GCF_036632915.2, s__Faecalibacterium taiwanense, 95.0, 85.14, 0.235; GCA_025757845.1, s__Faecalibacterium sp900539945, 95.0, 85.1, 0.255; GCA_934532365.1, s__Faecalibacterium sp934532365, 95.0, 85.07, 0.199; GCA_900551435.1, s__Faecalibacterium sp900551435, 95.0, 85.05, 0.239; GCA_934561555.1, s__Faecalibacterium sp934561555, 95.0, 85.04, 0.206; GCA_934524985.1, s__Faecalibacterium sp934524985, 95.0, 85.03, 0.208; GCA_934511465.1, s__Faecalibacterium sp934511465, 95.0, 84.96, 0.166; GCA_934540955.1, s__Faecalibacterium sp934540955, 95.0, 84.94, 0.181; GCA_934501115.1, s__Faecalibacterium sp934501115, 95.0, 84.94, 0.174; GCA_934533135.1, s__Faecalibacterium sp934533135, 95.0, 84.89, 0.181; GCA_934513205.1, s__Faecalibacterium sp934513205, 95.0, 84.85, 0.167; GCA_934514285.1, s__Faecalibacterium sp934514285, 95.0, 84.79, 0.192; GCA_014858325.1, s__Faecalibacterium sp014858325, 95.0, 84.74, 0.197; GCF_040096515.1, s__Faecalibacterium tardum, 95.0, 84.73, 0.197; GCA_963615785.1, s__Faecalibacterium sp963615785, 95.0, 84.55, 0.187; GCA_934539245.1, s__Faecalibacterium sp934539245, 95.0, 84.52, 0.184; GCA_902463905.1, s__Faecalibacterium sp902463905, 95.0, 84.48, 0.19; GCA_963646665.1, s__Faecalibacterium sp963646665, 95.0, 84.44, 0.204; GCA_900765105.1, s__Faecalibacterium sp900765105, 95.0, 84.42, 0.172; GCA_934561115.1, s__Faecalibacterium sp934561115, 95.0, 84.35, 0.164; GCA_934525735.1, s__Faecalibacterium sp934525735, 95.0, 84.35, 0.153; GCA_934525405.1, s__Faecalibacterium sp934525405, 95.0, 84.33, 0.164; GCA_963660925.1, s__Faecalibacterium sp963660925, 95.0, 84.23, 0.21; GCA_934525325.1, s__Faecalibacterium sp934525325, 95.0, 84.23, 0.158; GCA_004558805.1, s__Faecalibacterium prausnitzii_M, 95.0, 84.13, 0.152; GCA_963654645.1, s__Faecalibacterium sp963654645, 95.0, 84.07, 0.152; GCA_934553285.1, s__Faecalibacterium sp934553285, 95.0, 83.8, 0.151	21.43	11	N/A	N/A
114460	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (8.9%)
114462	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (6.6%)
114463	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (6.5%)
