user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
131	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_025757845.1, s__Faecalibacterium sp900539945, 95.0, 92.77, 0.296; GCF_002549775.1, s__Faecalibacterium prausnitzii_F, 95.0, 91.01, 0.282; GCF_036632915.2, s__Faecalibacterium taiwanense, 95.0, 90.7, 0.268; GCA_902463905.1, s__Faecalibacterium sp902463905, 95.0, 89.46, 0.293; GCF_023347535.1, s__Faecalibacterium wellingii, 95.0, 89.33, 0.244; GCA_902463235.1, s__Faecalibacterium sp902463235, 95.0, 88.52, 0.284; GCA_934511465.1, s__Faecalibacterium sp934511465, 95.0, 87.89, 0.254; GCA_900765105.1, s__Faecalibacterium sp900765105, 95.0, 87.04, 0.25; GCA_934501115.1, s__Faecalibacterium sp934501115, 95.0, 86.92, 0.237; GCA_963615785.1, s__Faecalibacterium sp963615785, 95.0, 86.75, 0.206; GCF_010509575.1, s__Faecalibacterium duncaniae, 95.0, 86.74, 0.152; GCF_019967995.1, s__Faecalibacterium prausnitzii_E, 95.0, 86.64, 0.169; GCA_934525845.1, s__Faecalibacterium sp934525845, 95.0, 86.61, 0.225; GCA_934525735.1, s__Faecalibacterium sp934525735, 95.0, 86.36, 0.283; GCF_003324185.1, s__Faecalibacterium prausnitzii, 95.0, 86.32, 0.162; GCF_023347295.1, s__Faecalibacterium sp003449675, 95.0, 86.26, 0.171; GCA_963656875.1, s__Faecalibacterium sp963656875, 95.0, 86.18, 0.186; GCA_900772565.1, s__Faecalibacterium sp900772565, 95.0, 86.05, 0.196; GCF_040096575.1, s__Faecalibacterium intestinale, 95.0, 86.05, 0.175; GCA_934532365.1, s__Faecalibacterium sp934532365, 95.0, 85.96, 0.206; GCA_934561555.1, s__Faecalibacterium sp934561555, 95.0, 85.95, 0.199; GCA_934561485.1, s__Faecalibacterium sp934561485, 95.0, 85.94, 0.253; GCA_934513205.1, s__Faecalibacterium sp934513205, 95.0, 85.92, 0.22; GCA_934512105.1, s__Faecalibacterium sp934512105, 95.0, 85.83, 0.198; GCF_040096515.1, s__Faecalibacterium tardum, 95.0, 85.82, 0.153; GCA_934525325.1, s__Faecalibacterium sp934525325, 95.0, 85.81, 0.21; GCA_934561115.1, s__Faecalibacterium sp934561115, 95.0, 85.79, 0.221; GCA_934540955.1, s__Faecalibacterium sp934540955, 95.0, 85.73, 0.192; GCA_934518555.1, s__Faecalibacterium sp934518555, 95.0, 85.63, 0.227; GCA_934503275.1, s__Faecalibacterium sp934503275, 95.0, 85.6, 0.196; GCA_963646665.1, s__Faecalibacterium sp963646665, 95.0, 85.59, 0.231; GCA_905215595.1, s__Faecalibacterium sp905215595, 95.0, 85.54, 0.201; GCA_934539245.1, s__Faecalibacterium sp934539245, 95.0, 85.53, 0.218; GCA_934524985.1, s__Faecalibacterium sp934524985, 95.0, 85.51, 0.197; GCA_934525405.1, s__Faecalibacterium sp934525405, 95.0, 85.24, 0.192; GCA_934553285.1, s__Faecalibacterium sp934553285, 95.0, 85.2, 0.208; GCF_003287455.1, s__Faecalibacterium hattorii, 95.0, 84.81, 0.15; GCA_934526125.1, s__Faecalibacterium sp934526125, 95.0, 84.8, 0.173; GCA_934547065.1, s__Faecalibacterium sp934547065, 95.0, 84.63, 0.18; GCA_004558805.1, s__Faecalibacterium prausnitzii_M, 95.0, 84.5, 0.19; GCA_963654645.1, s__Faecalibacterium sp963654645, 95.0, 84.26, 0.185	16.02	11	0.99615	Genome has more than 19.2% of markers with multiple hits
1310	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
1311	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
1312	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (7.2%)
1313	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (8.7%)
1314	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum	GCA_025150425.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum	96.72	0.626	GCA_025150425.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum	96.72	0.626	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900539195.1, s__Ruminiclostridium_E sp900539195, 95.0, 93.59, 0.503; GCA_003512525.1, s__Ruminiclostridium_E sp003512525, 95.0, 90.59, 0.471; GCA_902490585.1, s__Ruminiclostridium_E sp902490585, 95.0, 89.81, 0.521; GCA_017935365.1, s__Ruminiclostridium_E sp017935365, 95.0, 89.42, 0.459; GCA_934490165.1, s__Ruminiclostridium_E sp934490165, 95.0, 88.95, 0.435; GCA_002437415.1, s__Ruminiclostridium_E sp002437415, 95.0, 88.18, 0.434; GCA_963649995.1, s__Ruminiclostridium_E sp963649995, 95.0, 87.65, 0.367; GCA_945921515.1, s__Ruminiclostridium_E sp945921515, 95.0, 84.41, 0.204; GCA_016302655.1, s__Ruminiclostridium_E sp016302655, 95.0, 84.27, 0.201	11.46	11	N/A	Genome domain questionable ( 11.7% Bacterial, 1.9% Archaeal)
1316	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
1317	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (3.3%)
1318	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (0.8%)
1319	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R faecale	GCA_019119185.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R faecale	99.03	0.881	GCA_019119185.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R faecale	99.03	0.881	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_958422185.1, s__Eubacterium_R sp958422185, 95.0, 81.77, 0.252; GCA_944380635.1, s__Eubacterium_R sp944380635, 95.0, 81.62, 0.288; GCA_019114085.1, s__Eubacterium_R faecipullorum, 95.0, 81.34, 0.229	56.25	11	N/A	N/A
132	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp000432135	GCA_000432135.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp000432135	96.2	0.649	GCA_000432135.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp000432135	96.2	0.649	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900751035.1, s__CAG-170 sp900751035, 95.0, 91.44, 0.442; GCA_934668295.1, s__CAG-170 sp934668295, 95.0, 90.62, 0.588; GCA_902796245.1, s__CAG-170 sp902796245, 95.0, 90.47, 0.569; GCA_900545925.1, s__CAG-170 sp900545925, 95.0, 88.69, 0.435; GCA_000436735.1, s__CAG-170 sp000436735, 95.0, 87.92, 0.24; GCA_934646185.1, s__CAG-170 sp934646185, 95.0, 87.9, 0.439; GCA_002404795.1, s__CAG-170 sp002404795, 95.0, 86.45, 0.358; GCA_934613505.1, s__CAG-170 sp934613505, 95.0, 82.57, 0.281; GCA_934655875.1, s__CAG-170 sp934655875, 95.0, 82.44, 0.259; GCA_934670025.1, s__CAG-170 sp934670025, 95.0, 81.28, 0.248	32.39	11	N/A	Genome has more than 44.2% of markers with multiple hits
1320	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (9.8%)
1321	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (3.8%)
1322	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (1.3%)
1323	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (2.7%)
1324	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (1.6%)
1329	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (6.4%)
133	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Wujia;s__Wujia hominis	GCF_020687505.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Wujia;s__Wujia hominis	98.2	0.895	GCF_020687505.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Wujia;s__Wujia hominis	98.2	0.895	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Wujia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_963659815.1, s__Wujia sp963659815, 95.0, 92.59, 0.663; GCA_900553925.1, s__Wujia sp900553925, 95.0, 91.44, 0.579; GCA_937894705.1, s__Wujia sp002431865, 95.0, 91.38, 0.658; GCA_963631525.1, s__Wujia sp963631525, 95.0, 90.92, 0.532; GCA_002404515.1, s__Wujia sp002404515, 95.0, 90.42, 0.609; GCA_018918185.1, s__Wujia sp900539705, 95.0, 90.08, 0.743; GCA_900767585.1, s__Wujia sp900767585, 95.0, 90.05, 0.496; GCA_934318045.1, s__Wujia sp934318045, 95.0, 87.48, 0.554; GCF_022174665.1, s__Wujia sp022174665, 95.0, 86.7, 0.582	42.87	11	N/A	Genome has more than 54.2% of markers with multiple hits
1331	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (1.7%)
1332	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp003447235	GCA_003447235.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp003447235	98.46	0.719	GCA_003447235.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp003447235	98.46	0.719	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	14.87	11	N/A	N/A
1333	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes excrementigallinarum	GCA_019112825.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes excrementigallinarum	99.08	0.733	GCA_019112825.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes excrementigallinarum	99.08	0.733	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_019119475.1, s__Alistipes stercorigallinarum, 95.0, 89.66, 0.529; GCA_019119845.1, s__Alistipes merdavium, 95.0, 81.32, 0.15	37.03	11	N/A	N/A
1334	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__Anaerotardibacter sp000435675	GCA_000435675.1	95.0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__Anaerotardibacter sp000435675	96.4	0.854	GCA_902464295.1	95.0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__Anaerotardibacter sp902464295	93.26	0.797	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__	taxonomic classification defined by topology and ANI	N/A	GCA_958409415.1, s__Anaerotardibacter sp958409415, 95.34, 95.27, 0.831; GCA_900538545.1, s__Anaerotardibacter sp900538545, 95.0, 95.23, 0.802; GCA_900542525.1, s__Anaerotardibacter sp900542525, 95.0, 89.91, 0.704	23.83	11	N/A	N/A
1335	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Intestinibacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Intestinibacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_000154445.1, s__Intestinibacter bartlettii, 95.0, 94.19, 0.508; GCF_015667935.1, s__Intestinibacter sp900540355, 95.0, 93.31, 0.486; GCA_945931665.1, s__Intestinibacter sp945931665, 95.0, 89.58, 0.354; GCF_018917435.1, s__Intestinibacter bartlettii_A, 95.0, 88.66, 0.417	11.4	11	0.9965	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
1336	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
1337	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (4.8%)
1338	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (0.8%)
1339	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (3.8%)
134	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (6.2%)
1340	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (0.8%)
1341	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (4.6%)
1342	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (1.5%)
1343	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
1346	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (4.0%)
1348	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
1349	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (8.2%)
135	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	16.52	11	0.97209	Genome has more than 13.3% of markers with multiple hits
1350	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
1352	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Porcipelethomonas;s__Porcipelethomonas sp900538575	GCA_900538575.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Porcipelethomonas;s__Porcipelethomonas sp900538575	99.12	0.56	GCA_900538575.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Porcipelethomonas;s__Porcipelethomonas sp900538575	99.12	0.56	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Porcipelethomonas;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	50.22	11	N/A	Genome has more than 14.2% of markers with multiple hits
1353	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
1355	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
1356	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (6.6%)
1357	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (0.5%)
1358	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (1.7%)
1359	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (7.3%)
136	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_020687125.1, s__Hominicoprocola fusiformis, 95.0, 97.66, 0.413; GCA_040095065.1, s__Hominicoprocola sp934835795, 96.51, 97.29, 0.425; GCA_937884915.1, s__Hominicoprocola sp937884915, 95.0, 92.38, 0.306; GCA_963623615.1, s__Hominicoprocola sp963623615, 95.0, 91.86, 0.319; GCA_900552015.1, s__Hominicoprocola sp900552015, 95.0, 91.08, 0.277; GCA_037343695.1, s__Hominicoprocola sp037343695, 95.0, 90.45, 0.222; GCA_934597535.1, s__Hominicoprocola sp934597535, 95.0, 89.92, 0.177; GCA_900763705.1, s__Hominicoprocola sp900763705, 95.0, 89.68, 0.246; GCA_900550165.1, s__Hominicoprocola sp900550165, 95.0, 89.38, 0.235; GCA_003522105.1, s__Hominicoprocola sp003522105, 95.0, 89.28, 0.229; GCA_900546295.1, s__Hominicoprocola sp900546295, 95.0, 89.17, 0.203; GCA_934636865.1, s__Hominicoprocola sp934636865, 95.0, 88.86, 0.223; GCA_934561515.1, s__Hominicoprocola sp900556145, 95.0, 88.63, 0.199; GCA_934572445.1, s__Hominicoprocola sp934572445, 95.0, 88.63, 0.171; GCA_934572465.1, s__Hominicoprocola sp934572465, 95.0, 87.98, 0.163; GCA_002405995.1, s__Hominicoprocola sp002405995, 95.0, 87.89, 0.152	10.96	11	0.99223	Genome has more than 22.5% of markers with multiple hits
1362	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (4.5%)
1363	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (9.9%)
1365	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (5.8%)
1366	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__	N/A	N/A	N/A	N/A	N/A	GCA_963596755.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter sp963596755	88.83	0.282	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_027667425.1, s__Fusicatenibacter saccharivorans, 95.0, 97.3, 0.429; GCA_963661155.1, s__Fusicatenibacter massiliensis_A, 95.0, 88.92, 0.285; GCA_900772675.1, s__Fusicatenibacter sp900772675, 95.0, 88.43, 0.171	13.4	11	0.99927	N/A
1368	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (0.8%)
137	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oliverpabstia;s__	N/A	N/A	N/A	N/A	N/A	GCF_009696065.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oliverpabstia;s__Oliverpabstia intestinalis	97.06	0.343	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oliverpabstia;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_019421285.1, s__Oliverpabstia tarda, 95.0, 96.79, 0.186; GCA_934359255.1, s__Oliverpabstia sp934359255, 95.0, 93.94, 0.299; GCF_004123145.1, s__Oliverpabstia faecicola, 95.0, 92.99, 0.301	18.47	11	0.99822	N/A
1370	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (2.5%)
1371	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (9.2%)
1372	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (0.8%)
1373	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (2.5%)
1374	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (2.9%)
1379	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (2.0%)
138	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter torques	GCF_000153925.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter torques	97.88	0.555	GCF_000153925.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter torques	97.88	0.555	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_905209865.1, s__Mediterraneibacter sp900752395, 95.0, 92.67, 0.527	31.71	11	N/A	Genome has more than 28.3% of markers with multiple hits
1380	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
